date_time,GHI_clear,DNI_clear,DHI_clear,POA_clear,P_theoretical_W
2019-05-05 15:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 15:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 16:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 16:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 16:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 17:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 17:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 17:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 18:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 18:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 18:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 19:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 21:15:00+00:00,0.0,0.0,0.0,0.0,0.0
2019-05-05 21:30:00+00:00,0.01920726190696151,0.44538718910273684,0.017845931388115747,0.012997137613393283,254.74389722250837
2019-05-05 21:45:00+00:00,5.348080401406972,32.36281384988469,3.795079670857933,2.6956951679762384,52835.625292334276
2019-05-05 22:00:00+00:00,28.49193903282899,138.53639525676522,15.141341949368782,11.255835379550074,220614.37343918142
2019-05-05 22:15:00+00:00,66.46913555625042,263.81517799209064,27.97029787908138,21.071403738856457,412999.5132815865
2019-05-05 22:30:00+00:00,112.85128678528605,374.3360672016625,39.51175273320179,57.392681343467224,1124896.5543319574
2019-05-05 22:45:00+00:00,163.78785764559538,464.71093548146916,49.49509842135542,103.97593225545243,2037928.2722068676
2019-05-05 23:00:00+00:00,217.14022757876634,537.5224245175042,58.18376896730632,157.25803019192784,3082257.391761786
2019-05-05 23:15:00+00:00,271.62835257409733,596.4138207679142,65.86394472129507,214.82078772464044,4210487.439402952
2019-05-05 23:30:00+00:00,326.4072565074603,644.5015590436797,72.7563868310391,274.9358275771856,5388742.220512837
2019-05-05 23:45:00+00:00,380.8657627222858,684.1849399584245,79.01842620683203,337.59018129795396,6616767.5534398975
2019-05-06 00:00:00+00:00,433.84494412633626,715.1008570174255,85.1313327752955,398.4997477949746,7810595.0567815015
2019-05-06 00:15:00+00:00,486.2767424105218,742.9896487903891,90.4475778808079,459.4358221373518,9004942.113892095
2019-05-06 00:30:00+00:00,537.1807744945753,766.6227754760889,95.3682775714642,519.2664167779176,10177621.768847184
2019-05-06 00:45:00+00:00,586.2561759839517,786.7716140738146,99.92994479049867,577.4573127236634,11318163.329383804
